Time_s,Timestamp_ms,Target_RPM,RPM,Torque_raw_lb-ft,Torque_filt_lb-ft,HP_raw,HP_filt,LoadCell_mV,ADC_Load_mV,Pressure_mV,Brake_Pos,Brake_Pct,Brake_PSI,State,PID_P,PID_I,PID_Output,Fault_Bits,Spare_Aux_mV,Tach_Glitches,RPM_Estimated,RPM_Counted,RPM_Rev
1.3000,5006840,0.0,605.9,-4.182,21.895,-0.48,2.53,641.2,641.2,503.8,0,0.0,1.9,IDLE,0.00,0.00,0.00,0,0.0,2842,13,605.9,574.8
1.3500,5006890,0.0,605.9,-4.182,21.895,-0.48,2.53,641.2,641.2,503.8,0,0.0,1.9,IDLE,0.00,0.00,0.00,0,0.0,2842,13,605.9,559.5
1.4000,5006940,0.0,563.7,5.067,21.895,0.54,2.35,834.1,834.1,503.8,0,0.0,1.9,IDLE,0.00,0.00,0.00,0,0.0,2842,13,563.7,584.4
1.4500,5006990,0.0,563.7,5.067,21.895,0.54,2.35,834.1,834.1,503.8,0,0.0,1.9,IDLE,0.00,0.00,0.00,0,0.0,2842,13,563.7,620.3
1.5000,5007040,0.0,659.1,5.067,21.895,0.64,2.75,834.1,834.1,502.3,0,0.0,1.1,IDLE,0.00,0.00,0.00,0,0.0,2843,13,659.1,670.8
1.5500,5007090,0.0,659.1,5.067,21.895,0.64,2.75,834.1,834.1,502.3,0,0.0,1.1,IDLE,0.00,0.00,0.00,0,0.0,2843,13,659.1,615.0
1.6000,5007140,0.0,615.0,3.164,21.895,0.37,2.56,694.1,694.1,502.3,0,0.0,1.1,IDLE,0.00,0.00,0.00,0,0.0,2843,13,615.0,589.7
1.6500,5007190,0.0,615.0,3.164,21.895,0.37,2.56,694.1,694.1,502.6,0,0.0,1.3,IDLE,0.00,0.00,0.00,0,0.0,2843,13,615.0,573.4
1.7000,5007240,0.0,565.0,3.164,21.895,0.34,2.36,694.1,694.1,502.6,0,0.0,1.3,IDLE,0.00,0.00,0.00,0,0.0,2843,13,565.0,577.5
1.7500,5007290,0.0,565.0,0.133,21.895,0.01,2.36,847.2,847.2,502.6,0,0.0,1.3,IDLE,0.00,0.00,0.00,0,0.0,2843,13,565.0,650.9
1.8000,5007340,0.0,650.9,0.133,21.895,0.02,2.71,847.2,847.2,501.6,0,0.0,0.8,IDLE,0.00,0.00,0.00,0,0.0,2843,13,650.9,660.4
1.8500,5007390,0.0,650.9,0.133,21.895,0.02,2.71,847.2,847.2,501.6,0,0.0,0.8,IDLE,0.00,0.00,0.00,0,0.0,2843,13,650.9,615.8
1.9000,5007440,0.0,615.8,-0.656,21.895,-0.08,2.57,688.4,688.4,501.6,0,0.0,0.8,IDLE,0.00,0.00,0.00,0,0.0,2843,13,615.8,596.1
1.9500,5007490,0.0,615.8,-0.656,21.895,-0.08,2.57,688.4,688.4,501.3,0,0.0,0.6,IDLE,0.00,0.00,0.00,0,0.0,2843,13,615.8,574.6
2.0000,5007540,0.0,574.6,-0.656,21.895,-0.07,2.40,688.4,688.4,501.3,0,0.0,0.6,IDLE,0.00,0.00,0.00,0,0.0,2843,13,574.6,591.8
2.0500,5007590,0.0,574.6,-3.990,21.895,-0.44,2.40,776.9,776.9,501.3,0,0.0,0.6,IDLE,0.00,0.00,0.00,0,0.0,2843,13,574.6,631.1
2.1000,5007640,0.0,631.1,-3.990,21.895,-0.48,2.63,776.9,776.9,501.3,0,0.0,0.6,IDLE,0.00,0.00,0.00,0,0.0,2843,13,631.1,611.1
2.1500,5007690,0.0,631.1,-3.990,21.895,-0.48,2.63,776.9,776.9,501.8,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,2843,13,631.1,578.5
2.2000,5007740,0.0,578.5,-3.990,21.895,-0.44,2.41,776.9,776.9,501.8,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,2843,13,578.5,576.0
2.2500,5007790,0.0,578.5,-9.500,21.895,-1.05,2.41,757.5,757.5,501.8,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,2843,13,578.5,577.2
2.3000,5007840,0.0,587.3,-9.500,21.895,-1.06,2.45,757.5,757.5,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,2843,13,587.3,609.1
2.3500,5007890,0.0,587.3,-9.500,21.895,-1.06,2.45,757.5,757.5,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,2843,13,587.3,629.9
2.4000,5007940,0.0,629.9,-19.759,21.895,-2.37,2.63,638.8,638.8,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,2843,13,629.9,613.7
2.4500,5007990,0.0,629.9,-19.759,21.895,-2.37,2.63,638.8,638.8,503.2,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,2843,13,629.9,588.2
2.5000,5008040,0.0,588.2,-19.759,21.895,-2.21,2.45,638.8,638.8,503.2,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,2843,13,588.2,588.8
2.5500,5008090,0.0,588.2,-8.216,21.895,-0.92,2.45,893.4,893.4,503.2,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,2843,13,588.2,613.0
2.6000,5008140,0.0,613.0,-8.216,21.895,-0.96,2.56,893.4,893.4,501.9,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,2843,13,613.0,624.5
2.6500,5008190,0.0,613.0,-8.216,21.895,-0.96,2.56,893.4,893.4,501.9,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,2843,13,613.0,577.8
2.7000,5008240,0.0,577.8,-20.467,21.895,-2.25,2.41,608.1,608.1,501.9,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,2843,13,577.8,537.8
2.7500,5008290,0.0,577.8,-20.467,21.895,-2.25,2.41,608.1,608.1,500.4,0,0.0,0.2,IDLE,0.00,0.00,0.00,0,0.0,2844,14,577.8,509.9
2.8000,5008340,0.0,577.8,-20.467,21.895,-2.25,2.41,608.1,608.1,500.4,0,0.0,0.2,IDLE,0.00,0.00,0.00,0,0.0,2845,15,577.8,509.9
2.8500,5008390,0.0,577.8,-19.014,21.895,-2.09,2.41,672.5,672.5,500.4,0,0.0,0.2,IDLE,0.00,0.00,0.00,0,0.0,2846,16,577.8,509.9
2.9000,5008440,0.0,577.8,-19.014,21.895,-2.09,2.41,672.5,672.5,500.4,0,0.0,0.2,IDLE,0.00,0.00,0.00,0,0.0,2846,16,577.8,509.9
2.9500,5008490,0.0,577.8,-19.014,21.895,-2.09,2.41,672.5,672.5,501.3,0,0.0,0.6,IDLE,0.00,0.00,0.00,0,0.0,2846,16,577.8,517.4
3.0000,5008540,0.0,520.6,-19.014,21.895,-1.88,2.17,672.5,672.5,501.3,0,0.0,0.6,IDLE,0.00,0.00,0.00,0,0.0,2846,16,520.6,570.3
3.0500,5008590,0.0,520.6,-6.690,21.895,-0.66,2.17,1098.4,1098.4,501.3,0,0.0,0.6,IDLE,0.00,0.00,0.00,0,0.0,2846,16,520.6,601.2
3.1000,5008640,0.0,601.2,-6.690,21.895,-0.77,2.51,1098.4,1098.4,500.9,0,0.0,0.4,IDLE,0.00,0.00,0.00,0,0.0,2846,16,601.2,619.1
3.1500,5008690,0.0,601.2,-6.690,21.895,-0.77,2.51,1098.4,1098.4,500.9,0,0.0,0.4,IDLE,0.00,0.00,0.00,0,0.0,2846,16,601.2,628.1
3.2000,5008740,0.0,642.7,-0.885,21.895,-0.11,2.68,818.4,818.4,500.9,0,0.0,0.4,IDLE,0.00,0.00,0.00,0,0.0,2846,16,642.7,674.3
3.2500,5008790,0.0,642.7,-0.885,21.895,-0.11,2.68,818.4,818.4,502.6,0,0.0,1.3,IDLE,0.00,0.00,0.00,0,0.0,2846,16,642.7,734.8
3.3000,5008840,0.0,755.6,-0.885,21.895,-0.13,3.15,818.4,818.4,502.6,0,0.0,1.3,IDLE,0.00,0.00,0.00,0,0.0,2846,16,755.6,824.3
3.3500,5008890,0.0,755.6,12.280,21.895,1.77,3.15,1129.7,1129.7,502.6,0,0.0,1.3,IDLE,0.00,0.00,0.00,0,0.0,2846,16,755.6,942.3
3.4000,5008940,0.0,917.7,12.280,21.895,2.15,3.83,1129.7,1129.7,502.0,0,0.0,1.0,IDLE,0.00,0.00,0.00,0,0.0,2846,16,917.7,1026.8
3.4500,5008990,0.0,917.7,12.280,21.895,2.15,3.83,1129.7,1129.7,502.0,0,0.0,1.0,IDLE,0.00,0.00,0.00,0,0.0,2846,16,917.7,1132.4
3.5000,5009040,0.0,1111.4,9.603,21.895,2.03,4.63,630.9,630.9,502.0,0,0.0,1.0,IDLE,0.00,0.00,0.00,0,0.0,2847,16,1111.4,1228.0
3.5500,5009090,0.0,1111.4,9.603,21.895,2.03,4.63,630.9,630.9,502.0,0,0.0,1.0,IDLE,0.00,0.00,0.00,0,0.0,2848,16,1111.4,1338.7
3.6000,5009140,0.0,1297.2,9.603,21.895,2.37,5.41,630.9,630.9,501.4,0,0.0,0.7,IDLE,0.00,0.00,0.00,0,0.0,2848,16,1297.2,1407.4
3.6500,5009190,0.0,1297.2,9.603,21.895,2.37,5.41,630.9,630.9,501.4,0,0.0,0.7,IDLE,0.00,0.00,0.00,0,0.0,2849,16,1297.2,1481.6
3.7000,5009240,0.0,1452.1,24.694,21.895,6.83,6.05,1100.6,1100.6,501.4,0,0.0,0.7,IDLE,0.00,0.00,0.00,0,0.0,2849,16,1452.1,1523.3
3.7500,5009290,0.0,1452.1,24.694,21.895,6.83,6.05,1100.6,1100.6,500.8,0,0.0,0.4,IDLE,0.00,0.00,0.00,0,0.0,2849,16,1452.1,1548.0
3.8000,5009340,0.0,1538.8,24.694,20.815,7.24,6.10,1100.6,1100.6,500.8,0,0.0,0.4,IDLE,0.00,0.00,0.00,0,0.0,2850,16,1538.8,1574.5
3.8500,5009390,0.0,1538.8,41.001,20.815,12.01,6.10,1107.2,1107.2,500.8,0,0.0,0.4,IDLE,0.00,0.00,0.00,0,0.0,2850,16,1538.8,1581.0
3.9000,5009440,0.0,1578.0,41.001,19.723,12.32,5.93,1107.2,1107.2,501.9,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,2850,16,1578.0,1577.4
3.9500,5009490,0.0,1578.0,41.001,19.723,12.32,5.93,1107.2,1107.2,501.9,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,2850,16,1578.0,1572.1
4.0000,5009540,0.0,1574.2,48.096,19.829,14.42,5.94,790.9,790.9,501.9,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1574.2,1559.3
4.0500,5009590,0.0,1574.2,48.096,19.829,14.42,5.94,790.9,790.9,501.8,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1574.2,1528.3
4.1000,5009640,0.0,1538.3,48.096,20.829,14.09,6.10,790.9,790.9,501.8,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1538.3,1484.2
4.1500,5009690,0.0,1538.3,40.182,20.829,11.77,6.10,723.8,723.8,501.8,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1538.3,1462.9
4.2000,5009740,0.0,1468.6,40.182,21.895,11.24,6.12,723.8,723.8,502.8,0,0.0,1.4,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1468.6,1417.4
4.2500,5009790,0.0,1468.6,40.182,21.895,11.24,6.12,723.8,723.8,502.8,0,0.0,1.4,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1468.6,1371.9
4.3000,5009840,0.0,1388.6,57.404,21.895,15.18,5.79,977.5,977.5,502.8,0,0.0,1.4,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1388.6,1327.3
4.3500,5009890,0.0,1388.6,57.404,21.895,15.18,5.79,977.5,977.5,502.8,0,0.0,1.4,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1388.6,1300.6
4.4000,5009940,0.0,1308.8,57.404,21.895,14.31,5.46,977.5,977.5,501.0,0,0.0,0.5,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1308.8,1276.8
4.4500,5009990,0.0,1308.8,57.404,21.895,14.31,5.46,977.5,977.5,501.0,0,0.0,0.5,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1308.8,1258.0
4.5000,5010040,0.0,1262.7,54.705,21.895,13.15,5.26,614.7,614.7,501.0,0,0.0,0.5,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1262.7,1254.2
4.5500,5010090,0.0,1262.7,54.705,21.895,13.15,5.26,614.7,614.7,500.8,0,0.0,0.4,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1262.7,1260.0
4.6000,5010140,0.0,1257.6,54.705,21.895,13.10,5.24,614.7,614.7,500.8,0,0.0,0.4,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1257.6,1257.8
4.6500,5010190,0.0,1257.6,45.721,21.895,10.95,5.24,905.6,905.6,500.8,0,0.0,0.4,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1257.6,1261.4
4.7000,5010240,0.0,1261.2,45.721,21.895,10.98,5.26,905.6,905.6,503.5,0,0.0,1.8,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1261.2,1272.4
4.7500,5010290,0.0,1261.2,45.721,21.895,10.98,5.26,905.6,905.6,503.5,0,0.0,1.8,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1261.2,1278.4
4.8000,5010340,0.0,1276.9,36.495,21.895,8.87,5.32,620.5,620.5,503.5,0,0.0,1.8,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1276.9,1286.1
4.8500,5010390,0.0,1276.9,36.495,21.895,8.87,5.32,620.5,620.5,501.1,0,0.0,0.6,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1276.9,1313.0
4.9000,5010440,0.0,1302.8,36.495,21.895,9.05,5.43,620.5,620.5,501.1,0,0.0,0.6,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1302.8,1337.8
4.9500,5010490,0.0,1302.8,9.338,21.895,2.32,5.43,547.2,547.2,501.1,0,0.0,0.6,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1302.8,1360.1
5.0000,5010540,0.0,1350.7,9.338,21.895,2.40,5.63,547.2,547.2,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1350.7,1365.3
5.0500,5010590,0.0,1350.7,9.338,21.895,2.40,5.63,547.2,547.2,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,2851,16,1350.7,1379.9
5.1000,5010640,0.0,1374.6,25.380,21.895,6.64,5.73,975.0,975.0,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,2852,16,1374.6,1395.3
5.1500,5010690,2000.0,1374.6,25.380,21.895,6.64,5.73,975.0,975.0,503.0,1,0.1,1.5,HOLD_RPM,0.00,0.00,0.00,0,0.0,2852,16,1374.6,1400.1
5.2000,5010740,2000.0,1397.9,25.380,21.895,6.76,5.83,975.0,975.0,502.0,2,0.3,1.0,HOLD_RPM,0.00,0.00,0.00,0,0.0,2852,16,1397.9,1402.4
5.2500,5010790,2000.0,1397.9,25.380,21.895,6.76,5.83,975.0,975.0,502.0,3,0.4,1.0,HOLD_RPM,0.00,0.00,0.00,0,0.0,2852,16,1397.9,1405.6
5.3000,5010840,2000.0,1405.4,19.376,21.895,5.18,5.86,971.9,971.9,502.0,4,0.6,1.0,HOLD_RPM,0.00,0.00,0.00,0,0.0,2853,16,1405.4,1414.8
5.3500,5010890,2000.0,1405.4,19.376,21.895,5.18,5.86,971.9,971.9,505.3,6,0.9,2.6,HOLD_RPM,0.00,0.00,0.00,0,0.0,2853,16,1405.4,1420.7
5.4000,5010940,2000.0,1417.6,19.376,21.895,5.23,5.91,971.9,971.9,505.3,7,1.0,2.6,HOLD_RPM,0.00,0.00,0.00,0,0.0,2854,16,1417.6,1426.5
5.4500,5010990,2000.0,1417.6,-15.054,21.895,-4.06,5.91,368.8,368.8,505.3,9,1.3,2.6,HOLD_RPM,0.00,0.00,0.00,0,0.0,2855,16,1417.6,1432.5
5.5000,5011040,2000.0,1429.1,-15.054,21.895,-4.10,5.96,368.8,368.8,501.9,11,1.6,0.9,HOLD_RPM,0.00,0.00,0.00,0,0.0,2856,16,1429.1,1419.0
5.5500,5011090,2000.0,1429.1,-15.054,21.895,-4.10,5.96,368.8,368.8,501.9,13,1.9,0.9,HOLD_RPM,0.00,0.00,0.00,0,0.0,2856,16,1429.1,1399.8
5.6000,5011140,2000.0,1408.7,-23.108,21.895,-6.20,5.87,618.1,618.1,501.9,16,2.4,0.9,HOLD_RPM,0.00,0.00,0.00,0,0.0,2856,16,1408.7,1401.7
5.6500,5011190,2000.0,1408.7,-23.108,21.895,-6.20,5.87,618.1,618.1,502.0,19,2.8,1.0,HOLD_RPM,0.00,0.00,0.00,0,0.0,2856,16,1408.7,1392.5
5.7000,5011240,2000.0,1397.4,-23.108,21.895,-6.15,5.83,618.1,618.1,502.0,21,3.1,1.0,HOLD_RPM,0.00,0.00,0.00,0,0.0,2856,16,1397.4,1378.8
5.7500,5011290,2000.0,1397.4,2.471,21.895,0.66,5.83,1272.5,1272.5,502.0,24,3.6,1.0,HOLD_RPM,0.00,0.00,0.00,0,0.0,2857,16,1397.4,1376.9
5.8000,5011340,2000.0,1377.9,2.471,21.895,0.65,5.74,1272.5,1272.5,502.0,28,4.2,1.0,HOLD_RPM,0.00,0.00,0.00,0,0.0,2858,16,1377.9,1387.0
5.8500,5011390,2000.0,1377.9,2.471,21.895,0.65,5.74,1272.5,1272.5,501.5,31,4.6,0.8,HOLD_RPM,0.00,0.00,0.00,0,0.0,2858,16,1377.9,1405.8
5.9000,5011440,2000.0,1398.6,2.471,21.895,0.66,5.83,1272.5,1272.5,501.5,35,5.2,0.8,HOLD_RPM,0.00,0.00,0.00,0,0.0,2859,16,1398.6,1429.2
5.9500,5011490,2000.0,1398.6,-13.202,21.895,-3.52,5.83,641.2,641.2,501.5,38,5.7,0.8,HOLD_RPM,0.00,0.00,0.00,0,0.0,2859,16,1398.6,1456.7
6.0000,5011540,2000.0,1445.5,-13.202,21.895,-3.63,6.03,641.2,641.2,504.8,42,6.3,2.4,HOLD_RPM,0.00,0.00,0.00,0,0.0,2859,16,1445.5,1482.0
6.0500,5011590,2000.0,1445.5,-13.202,21.895,-3.63,6.03,641.2,641.2,504.8,47,7.0,2.4,HOLD_RPM,0.00,0.00,0.00,0,0.0,2859,16,1445.5,1530.2
6.1000,5011640,2000.0,1518.7,-21.212,21.374,-6.13,6.18,442.8,442.8,504.8,51,7.6,2.4,HOLD_RPM,0.00,0.00,0.00,0,0.0,2860,16,1518.7,1580.4
6.1500,5011690,2000.0,1518.7,-21.212,21.374,-6.13,6.18,442.8,442.8,504.4,56,8.4,2.2,HOLD_RPM,0.00,0.00,0.00,0,0.0,2860,16,1518.7,1637.2
6.2000,5011740,2000.0,1616.0,-21.212,19.085,-6.53,5.87,442.8,442.8,504.4,60,9.0,2.2,HOLD_RPM,0.00,0.00,0.00,0,0.0,2860,16,1616.0,1716.4
6.2500,5011790,2000.0,1616.0,-17.089,19.085,-5.26,5.87,994.1,994.1,504.4,65,9.7,2.2,HOLD_RPM,0.00,0.00,0.00,0,0.0,2861,16,1616.0,1763.6
6.3000,5011840,2000.0,1738.3,-17.089,18.070,-5.66,5.98,994.1,994.1,502.0,70,10.5,1.0,HOLD_RPM,0.00,0.00,0.00,0,0.0,2861,16,1738.3,1792.6
6.3500,5011890,2000.0,1738.3,-17.089,18.070,-5.66,5.98,994.1,994.1,502.0,75,11.2,1.0,HOLD_RPM,0.00,0.00,0.00,0,0.0,2861,16,1738.3,1824.1
6.4000,5011940,2000.0,1810.4,-7.649,16.647,-2.64,5.74,823.1,823.1,502.0,80,12.0,1.0,HOLD_RPM,0.00,0.00,0.00,0,0.0,2862,16,1810.4,1839.9
6.4500,5011990,2000.0,1810.4,-7.649,16.647,-2.64,5.74,823.1,823.1,502.1,84,12.6,1.1,HOLD_RPM,0.00,0.00,0.00,0,0.0,2864,16,1810.4,1841.3
6.5000,5012040,2000.0,1841.4,-7.649,16.636,-2.68,5.83,823.1,823.1,502.1,89,13.3,1.1,HOLD_RPM,0.00,0.00,0.00,0,0.0,2865,16,1841.4,1872.3
6.5500,5012090,2000.0,1841.4,-2.286,16.636,-0.80,5.83,662.2,662.2,502.1,93,13.9,1.1,HOLD_RPM,0.00,0.00,0.00,0,0.0,2865,16,1841.4,1880.5
6.6000,5012140,2000.0,1876.3,-2.286,16.624,-0.82,5.94,662.2,662.2,502.1,97,14.5,1.1,HOLD_RPM,0.00,0.00,0.00,0,0.0,2866,16,1876.3,1887.4
6.6500,5012190,2000.0,1876.3,-2.286,16.624,-0.82,5.94,662.2,662.2,501.0,100,15.0,0.5,HOLD_RPM,0.00,0.00,0.00,0,0.0,2866,16,1876.3,1902.4
6.7000,5012240,2000.0,1894.5,-2.286,16.618,-0.82,5.99,662.2,662.2,501.0,104,15.6,0.5,HOLD_RPM,0.00,0.00,0.00,0,0.0,2866,16,1894.5,1905.5
6.7500,5012290,2000.0,1894.5,-11.934,16.618,-4.30,5.99,768.1,768.1,501.0,107,16.0,0.5,HOLD_RPM,0.00,0.00,0.00,0,0.0,2866,16,1894.5,1914.9
6.8000,5012340,2000.0,1910.1,-11.934,16.149,-4.34,5.87,768.1,768.1,503.8,110,16.5,1.9,HOLD_RPM,0.00,0.00,0.00,0,0.0,2868,16,1910.1,1921.5
6.8500,5012390,2000.0,1910.1,-11.934,16.149,-4.34,5.87,768.1,768.1,503.8,113,16.9,1.9,HOLD_RPM,0.00,0.00,0.00,0,0.0,2869,16,1910.1,1921.4
6.9000,5012440,2000.0,1921.9,-21.928,15.603,-8.02,5.71,757.5,757.5,503.8,116,17.4,1.9,HOLD_RPM,0.00,0.00,0.00,0,0.0,2870,16,1921.9,1930.6
6.9500,5012490,2000.0,1921.9,-21.928,15.603,-8.02,5.71,757.5,757.5,501.3,118,17.7,0.6,HOLD_RPM,0.00,0.00,0.00,0,0.0,2870,16,1921.9,1940.2
7.0000,5012540,2000.0,1935.5,-21.928,14.973,-8.08,5.52,757.5,757.5,501.3,120,18.0,0.6,HOLD_RPM,0.00,0.00,0.00,0,0.0,2870,16,1935.5,1935.2
7.0500,5012590,2000.0,1935.5,5.060,14.973,1.86,5.52,947.5,947.5,501.3,122,18.3,0.6,HOLD_RPM,0.00,0.00,0.00,0,0.0,2870,16,1935.5,1938.4
