Time_s,Timestamp_ms,Target_RPM,RPM,Torque_raw_lb-ft,Torque_filt_lb-ft,HP_raw,HP_filt,LoadCell_mV,ADC_Load_mV,Pressure_mV,Brake_Pos,Brake_Pct,Brake_PSI,State,PID_P,PID_I,PID_Output,Fault_Bits,Spare_Aux_mV,Tach_Glitches,RPM_Estimated,RPM_Counted,RPM_Rev
3.1000,1522168,2000.0,803.6,9.094,2.736,1.39,0.42,797.5,797.5,500.6,100,20.0,0.3,HOLD_RPM,0.00,0.00,0.00,0,0.0,3677,0,803.6,808.1
3.1500,1522218,2000.0,803.6,9.094,2.736,1.39,0.42,797.5,797.5,500.6,100,20.0,0.3,HOLD_RPM,0.00,0.00,0.00,0,0.0,3679,0,803.6,808.1
3.2000,1522268,2000.0,803.6,15.032,2.736,2.30,0.42,942.3,942.3,500.6,100,20.0,0.3,HOLD_RPM,0.00,0.00,0.00,0,0.0,3680,0,803.6,808.1
3.2500,1522318,2000.0,803.6,15.032,2.736,2.30,0.42,942.3,942.3,501.3,100,20.0,0.6,HOLD_RPM,0.00,0.00,0.00,0,0.0,3682,0,803.6,808.1
3.3000,1522368,2000.0,803.6,15.032,2.736,2.30,0.42,942.3,942.3,501.3,100,20.0,0.6,HOLD_RPM,0.00,0.00,0.00,0,0.0,3683,0,803.6,808.1
3.3500,1522418,2000.0,803.6,14.847,2.736,2.27,0.42,754.1,754.1,501.3,100,20.0,0.6,HOLD_RPM,0.00,0.00,0.00,0,0.0,3684,0,803.6,808.1
3.4000,1522468,2000.0,803.6,14.847,2.736,2.27,0.42,754.1,754.1,501.3,100,20.0,0.6,HOLD_RPM,0.00,0.00,0.00,0,0.0,3686,0,803.6,808.1
3.4500,1522518,2000.0,803.6,14.847,2.736,2.27,0.42,754.1,754.1,500.3,100,20.0,0.1,HOLD_RPM,0.00,0.00,0.00,0,0.0,3687,0,803.6,808.1
3.5000,1522568,2000.0,803.6,14.847,2.736,2.27,0.42,754.1,754.1,500.3,100,20.0,0.1,HOLD_RPM,0.00,0.00,0.00,0,0.0,3688,0,803.6,808.1
3.5500,1522618,2000.0,803.6,8.039,2.736,1.23,0.42,636.6,636.6,500.3,100,20.0,0.1,HOLD_RPM,0.00,0.00,0.00,0,0.0,3689,0,803.6,808.1
3.6000,1522668,2000.0,803.6,8.039,2.736,1.23,0.42,636.6,636.6,501.4,100,20.0,0.7,HOLD_RPM,0.00,0.00,0.00,0,0.0,3691,0,803.6,808.1
3.6500,1522718,2000.0,803.6,8.039,2.736,1.23,0.42,636.6,636.6,501.4,100,20.0,0.7,HOLD_RPM,0.00,0.00,0.00,0,0.0,3692,0,803.6,808.1
3.7000,1522768,2000.0,803.6,2.168,2.736,0.33,0.42,693.8,693.8,501.4,100,20.0,0.7,HOLD_RPM,0.00,0.00,0.00,0,0.0,3693,0,803.6,808.1
3.7500,1522818,2000.0,803.6,2.168,2.736,0.33,0.42,693.8,693.8,502.5,100,20.0,1.2,HOLD_RPM,0.00,0.00,0.00,0,0.0,3695,0,803.6,808.1
3.8000,1522868,2000.0,803.6,2.168,2.736,0.33,0.42,693.8,693.8,502.5,100,20.0,1.2,HOLD_RPM,0.00,0.00,0.00,0,0.0,3696,0,803.6,808.1
3.8500,1522918,2000.0,803.6,3.090,2.736,0.47,0.42,806.6,806.6,502.5,100,20.0,1.2,HOLD_RPM,0.00,0.00,0.00,0,0.0,3698,0,803.6,808.1
3.9000,1522968,2000.0,803.6,3.090,2.736,0.47,0.42,806.6,806.6,500.8,100,20.0,0.4,HOLD_RPM,0.00,0.00,0.00,0,0.0,3699,0,803.6,808.1
3.9500,1523018,2000.0,803.6,3.090,2.736,0.47,0.42,806.6,806.6,500.8,100,20.0,0.4,HOLD_RPM,0.00,0.00,0.00,0,0.0,3701,0,803.6,808.1
4.0000,1523068,2000.0,803.6,0.959,2.736,0.15,0.42,746.9,746.9,500.8,100,20.0,0.4,HOLD_RPM,0.00,0.00,0.00,0,0.0,3702,0,803.6,808.1
4.0500,1523118,2000.0,803.6,0.959,2.736,0.15,0.42,746.9,746.9,500.8,100,20.0,0.4,HOLD_RPM,0.00,0.00,0.00,0,0.0,3704,0,803.6,808.1
4.1000,1523168,2000.0,803.6,0.959,2.736,0.15,0.42,746.9,746.9,501.5,100,20.0,0.8,HOLD_RPM,0.00,0.00,0.00,0,0.0,3706,0,803.6,808.1
4.1500,1523218,2000.0,803.6,0.959,2.736,0.15,0.42,746.9,746.9,501.5,100,20.0,0.8,HOLD_RPM,0.00,0.00,0.00,0,0.0,3707,0,803.6,808.1
4.2000,1523268,2000.0,803.6,2.987,2.736,0.46,0.42,834.7,834.7,501.5,100,20.0,0.8,HOLD_RPM,0.00,0.00,0.00,0,0.0,3710,0,803.6,808.1
4.2500,1523318,2000.0,803.6,2.987,2.736,0.46,0.42,834.7,834.7,502.5,100,20.0,1.2,HOLD_RPM,0.00,0.00,0.00,0,0.0,3712,0,803.6,808.1
4.3000,1523368,2000.0,803.6,2.987,2.736,0.46,0.42,834.7,834.7,502.5,100,20.0,1.2,HOLD_RPM,0.00,0.00,0.00,0,0.0,3714,0,803.6,808.1
4.3500,1523418,2000.0,803.6,-0.361,2.736,-0.06,0.42,779.7,779.7,502.5,100,20.0,1.2,HOLD_RPM,0.00,0.00,0.00,0,0.0,3714,0,803.6,830.0
4.4000,1523468,2000.0,884.0,-0.361,2.736,-0.06,0.46,779.7,779.7,500.4,100,20.0,0.2,HOLD_RPM,0.00,0.00,0.00,0,0.0,3715,0,884.0,919.2
4.4500,1523518,2000.0,884.0,-0.361,2.736,-0.06,0.46,779.7,779.7,500.4,100,20.0,0.2,HOLD_RPM,0.00,0.00,0.00,0,0.0,3715,0,884.0,967.5
4.5000,1523568,2000.0,1014.1,-1.556,2.736,-0.30,0.53,694.1,694.1,500.4,100,20.0,0.2,HOLD_RPM,0.00,0.00,0.00,0,0.0,3715,0,1014.1,1037.4
4.5500,1523618,2000.0,1014.1,-1.556,2.736,-0.30,0.53,694.1,694.1,501.1,100,20.0,0.6,HOLD_RPM,0.00,0.00,0.00,0,0.0,3715,0,1014.1,1077.6
4.6000,1523668,2000.0,1115.3,-1.556,2.736,-0.33,0.58,694.1,694.1,501.1,100,20.0,0.6,HOLD_RPM,0.00,0.00,0.00,0,0.0,3715,0,1115.3,1134.7
4.6500,1523718,2000.0,1115.3,-3.953,2.736,-0.84,0.58,689.1,689.1,501.1,100,20.0,0.6,HOLD_RPM,0.00,0.00,0.00,0,0.0,3715,0,1115.3,1176.7
4.7000,1523768,2000.0,1202.5,-3.953,2.736,-0.91,0.63,689.1,689.1,501.4,100,20.0,0.7,HOLD_RPM,0.00,0.00,0.00,0,0.0,3715,0,1202.5,1229.5
4.7500,1523818,2000.0,1202.5,-3.953,2.736,-0.91,0.63,689.1,689.1,501.4,100,20.0,0.7,HOLD_RPM,0.00,0.00,0.00,0,0.0,3715,0,1202.5,1300.4
4.8000,1523868,2000.0,1311.0,-12.354,2.736,-3.08,0.68,562.5,562.5,501.4,100,20.0,0.7,HOLD_RPM,0.00,0.00,0.00,0,0.0,3715,0,1311.0,1335.5
4.8500,1523918,2000.0,1311.0,-12.354,2.736,-3.08,0.68,562.5,562.5,501.4,100,20.0,0.7,HOLD_RPM,0.00,0.00,0.00,0,0.0,3715,0,1311.0,1359.6
4.9000,1523968,2000.0,1367.4,-12.354,2.736,-3.22,0.71,562.5,562.5,501.8,100,20.0,0.9,HOLD_RPM,0.00,0.00,0.00,0,0.0,3716,0,1367.4,1376.5
4.9500,1524018,2000.0,1367.4,-12.354,2.736,-3.22,0.71,562.5,562.5,501.8,100,20.0,0.9,HOLD_RPM,0.00,0.00,0.00,0,0.0,3716,0,1367.4,1392.4
5.0000,1524068,2000.0,1399.3,-9.138,2.736,-2.43,0.73,899.4,899.4,501.8,100,20.0,0.9,HOLD_RPM,0.00,0.00,0.00,0,0.0,3716,0,1399.3,1405.9
5.0500,1524118,2000.0,1399.3,-9.138,2.736,-2.43,0.73,899.4,899.4,500.3,100,20.0,0.1,HOLD_RPM,0.00,0.00,0.00,0,0.0,3716,0,1399.3,1420.8
5.1000,1524168,2000.0,1425.2,-9.138,2.736,-2.48,0.74,899.4,899.4,500.3,100,20.0,0.1,HOLD_RPM,0.00,0.00,0.00,0,0.0,3716,0,1425.2,1427.6
5.1500,1524218,2000.0,1425.2,2.360,2.736,0.64,0.74,1156.2,1156.2,500.3,100,20.0,0.1,HOLD_RPM,0.00,0.00,0.00,0,0.0,3716,0,1425.2,1429.8
5.2000,1524268,2000.0,1428.8,2.360,2.736,0.64,0.74,1156.2,1156.2,500.3,100,20.0,0.1,HOLD_RPM,0.00,0.00,0.00,0,0.0,3716,0,1428.8,1427.9
5.2500,1524318,2000.0,1428.8,2.360,2.736,0.64,0.74,1156.2,1156.2,500.3,100,20.0,0.1,HOLD_RPM,0.00,0.00,0.00,0,0.0,3717,0,1428.8,1423.6
5.3000,1524368,2000.0,1418.1,4.927,2.736,1.33,0.74,809.7,809.7,500.3,100,20.0,0.1,HOLD_RPM,0.00,0.00,0.00,0,0.0,3717,0,1418.1,1410.3
5.3500,1524418,2000.0,1418.1,4.927,2.736,1.33,0.74,809.7,809.7,500.1,100,20.0,0.1,HOLD_RPM,0.00,0.00,0.00,0,0.0,3718,0,1418.1,1377.9
5.4000,1524468,2000.0,1375.4,4.927,2.736,1.29,0.72,809.7,809.7,500.1,100,20.0,0.1,HOLD_RPM,0.00,0.00,0.00,0,0.0,3718,0,1375.4,1367.9
5.4500,1524518,2000.0,1375.4,-4.934,2.736,-1.29,0.72,360.9,360.9,500.1,100,20.0,0.1,HOLD_RPM,0.00,0.00,0.00,0,0.0,3718,0,1375.4,1382.0
5.5000,1524568,2000.0,1377.4,-4.934,2.736,-1.29,0.72,360.9,360.9,501.6,100,20.0,0.8,HOLD_RPM,0.00,0.00,0.00,0,0.0,3718,0,1377.4,1374.9
5.5500,1524618,2000.0,1377.4,-4.934,2.736,-1.29,0.72,360.9,360.9,501.6,100,20.0,0.8,HOLD_RPM,0.00,0.00,0.00,0,0.0,3718,0,1377.4,1352.7
5.6000,1524668,2000.0,1355.3,4.875,2.736,1.26,0.71,1190.3,1190.3,501.6,100,20.0,0.8,HOLD_RPM,0.00,0.00,0.00,0,0.0,3718,0,1355.3,1360.1
5.6500,1524718,2000.0,1355.3,4.875,2.736,1.26,0.71,1190.3,1190.3,501.6,100,20.0,0.8,HOLD_RPM,0.00,0.00,0.00,0,0.0,3718,0,1355.3,1371.1
5.7000,1524768,2000.0,1365.1,4.875,2.736,1.27,0.71,1190.3,1190.3,500.5,100,20.0,0.3,HOLD_RPM,0.00,0.00,0.00,0,0.0,3718,0,1365.1,1358.6
5.7500,1524818,2000.0,1365.1,4.875,2.736,1.27,0.71,1190.3,1190.3,500.5,100,20.0,0.3,HOLD_RPM,0.00,0.00,0.00,0,0.0,3718,0,1365.1,1347.4
5.8000,1524868,2000.0,1348.7,-0.531,2.736,-0.14,0.70,590.3,590.3,500.5,100,20.0,0.3,HOLD_RPM,0.00,0.00,0.00,0,0.0,3718,0,1348.7,1350.1
5.8500,1524918,2000.0,1348.7,-0.531,2.736,-0.14,0.70,590.3,590.3,501.4,100,20.0,0.7,HOLD_RPM,0.00,0.00,0.00,0,0.0,3719,0,1348.7,1331.5
5.9000,1524968,2000.0,1328.3,-0.531,2.736,-0.13,0.69,590.3,590.3,501.4,100,20.0,0.7,HOLD_RPM,0.00,0.00,0.00,0,0.0,3720,0,1328.3,1321.1
5.9500,1525018,2000.0,1328.3,-6.269,2.736,-1.59,0.69,520.3,520.3,501.4,100,20.0,0.7,HOLD_RPM,0.00,0.00,0.00,0,0.0,3720,0,1328.3,1311.8
6.0000,1525068,2000.0,1315.5,-6.269,2.736,-1.57,0.69,520.3,520.3,503.2,100,20.0,1.6,HOLD_RPM,0.00,0.00,0.00,0,0.0,3721,0,1315.5,1317.3
6.0500,1525118,2000.0,1315.5,-6.269,2.736,-1.57,0.69,520.3,520.3,503.2,100,20.0,1.6,HOLD_RPM,0.00,0.00,0.00,0,0.0,3721,0,1315.5,1308.6
6.1000,1525168,2000.0,1301.0,-2.869,2.736,-0.71,0.68,847.8,847.8,503.2,100,20.0,1.6,HOLD_RPM,0.00,0.00,0.00,0,0.0,3721,0,1301.0,1293.5
6.1500,1525218,2000.0,1301.0,-2.869,2.736,-0.71,0.68,847.8,847.8,502.0,100,20.0,1.0,HOLD_RPM,0.00,0.00,0.00,0,0.0,3721,0,1301.0,1300.7
6.2000,1525268,2000.0,1304.2,-2.869,2.736,-0.71,0.68,847.8,847.8,502.0,100,20.0,1.0,HOLD_RPM,0.00,0.00,0.00,0,0.0,3721,0,1304.2,1306.3
6.2500,1525318,2000.0,1304.2,-3.385,2.736,-0.84,0.68,665.6,665.6,502.0,100,20.0,1.0,HOLD_RPM,0.00,0.00,0.00,0,0.0,3722,0,1304.2,1304.6
6.3000,1525368,2000.0,1313.3,-3.385,2.736,-0.85,0.68,665.6,665.6,502.0,100,20.0,1.0,HOLD_RPM,0.00,0.00,0.00,0,0.0,3722,0,1313.3,1322.1
6.3500,1525418,2000.0,1313.3,-3.385,2.736,-0.85,0.68,665.6,665.6,503.8,100,20.0,1.9,HOLD_RPM,0.00,0.00,0.00,0,0.0,3723,0,1313.3,1357.2
6.4000,1525468,2000.0,1368.9,-3.385,2.736,-0.88,0.71,665.6,665.6,503.8,100,20.0,1.9,HOLD_RPM,0.00,0.00,0.00,0,0.0,3723,0,1368.9,1393.2
6.4500,1525518,2000.0,1368.9,1.128,2.736,0.29,0.71,766.6,766.6,503.8,100,20.0,1.9,HOLD_RPM,0.00,0.00,0.00,0,0.0,3723,0,1368.9,1429.3
6.5000,1525568,2000.0,1431.4,1.128,2.736,0.31,0.75,766.6,766.6,500.0,100,20.0,0.0,HOLD_RPM,0.00,0.00,0.00,0,0.0,3723,0,1431.4,1440.5
6.5500,1525618,2000.0,1431.4,1.128,2.736,0.31,0.75,766.6,766.6,500.0,100,20.0,0.0,HOLD_RPM,0.00,0.00,0.00,0,0.0,3723,0,1431.4,1478.7
6.6000,1525668,2000.0,1490.0,-10.547,2.736,-2.99,0.78,371.9,371.9,500.0,100,20.0,0.0,HOLD_RPM,0.00,0.00,0.00,0,0.0,3724,0,1490.0,1510.9
6.6500,1525718,2000.0,1490.0,-10.547,2.736,-2.99,0.78,371.9,371.9,501.6,100,20.0,0.8,HOLD_RPM,0.00,0.00,0.00,0,0.0,3724,0,1490.0,1517.1
6.7000,1525768,2000.0,1517.4,-10.547,2.369,-3.05,0.68,371.9,371.9,501.6,100,20.0,0.8,HOLD_RPM,0.00,0.00,0.00,0,0.0,3725,0,1517.4,1516.6
6.7500,1525818,2000.0,1517.4,-26.301,2.369,-7.60,0.68,444.0,444.0,501.6,100,20.0,0.8,HOLD_RPM,0.00,0.00,0.00,0,0.0,3725,0,1517.4,1523.5
6.8000,1525868,2000.0,1518.9,-26.301,2.337,-7.61,0.68,444.0,444.0,503.0,100,20.0,1.5,HOLD_RPM,0.00,0.00,0.00,0,0.0,3725,0,1518.9,1510.1
6.8500,1525918,2000.0,1518.9,-26.301,2.337,-7.61,0.68,444.0,444.0,503.0,100,20.0,1.5,HOLD_RPM,0.00,0.00,0.00,0,0.0,3725,0,1518.9,1514.8
6.9000,1525968,2000.0,1526.8,-19.346,2.170,-5.62,0.63,1124.1,1124.1,503.0,100,20.0,1.5,HOLD_RPM,0.00,0.00,0.00,0,0.0,3725,0,1526.8,1541.0
6.9500,1526018,2000.0,1526.8,-19.346,2.170,-5.62,0.63,1124.1,1124.1,501.4,100,20.0,0.7,HOLD_RPM,0.00,0.00,0.00,0,0.0,3725,0,1526.8,1552.9
7.0000,1526068,2000.0,1560.2,-19.346,1.465,-5.75,0.44,1124.1,1124.1,501.4,100,20.0,0.7,HOLD_RPM,0.00,0.00,0.00,0,0.0,3726,0,1560.2,1568.0
