Time_s,Timestamp_ms,Target_RPM,RPM,Torque_raw_lb-ft,Torque_filt_lb-ft,HP_raw,HP_filt,LoadCell_mV,ADC_Load_mV,Pressure_mV,Brake_Pos,Brake_Pct,Brake_PSI,State,PID_P,PID_I,PID_Output,Fault_Bits,Spare_Aux_mV,Tach_Glitches,RPM_Estimated,RPM_Counted,RPM_Rev
0.7500,9218,0.0,0.0,0.059,13.198,0.00,0.00,770.3,770.3,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
0.8000,9268,0.0,0.0,0.059,13.198,0.00,0.00,770.3,770.3,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
0.8500,9318,0.0,0.0,0.059,13.198,0.00,0.00,770.3,770.3,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
0.9000,9368,0.0,0.0,0.081,13.198,0.00,0.00,771.6,771.6,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
0.9500,9418,0.0,0.0,0.081,13.198,0.00,0.00,771.6,771.6,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.0000,9468,0.0,0.0,0.081,13.198,0.00,0.00,771.6,771.6,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.0500,9518,0.0,0.0,0.302,13.198,0.00,0.00,780.3,780.3,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.1000,9568,0.0,0.0,0.302,13.198,0.00,0.00,780.3,780.3,500.8,0,0.0,0.4,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.1500,9618,0.0,0.0,0.302,13.198,0.00,0.00,780.3,780.3,500.8,0,0.0,0.4,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.2000,9668,0.0,0.0,0.111,13.198,0.00,0.00,777.5,777.5,500.8,0,0.0,0.4,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.2500,9718,0.0,0.0,0.111,13.198,0.00,0.00,777.5,777.5,500.8,0,0.0,0.4,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.3000,9768,0.0,0.0,0.111,13.198,0.00,0.00,777.5,777.5,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.3500,9818,0.0,0.0,0.111,13.198,0.00,0.00,777.5,777.5,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.4000,9868,0.0,0.0,-0.155,13.198,0.00,0.00,775.3,775.3,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.4500,9918,0.0,0.0,-0.155,13.198,0.00,0.00,775.3,775.3,502.1,0,0.0,1.1,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.5000,9968,0.0,0.0,-0.155,13.198,0.00,0.00,775.3,775.3,502.1,0,0.0,1.1,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.5500,10018,0.0,0.0,-0.339,13.198,0.00,0.00,775.0,775.0,502.1,0,0.0,1.1,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.6000,10068,0.0,0.0,-0.339,13.198,0.00,0.00,775.0,775.0,503.6,0,0.0,1.8,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.6500,10118,0.0,0.0,-0.339,13.198,0.00,0.00,775.0,775.0,503.6,0,0.0,1.8,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.7000,10168,0.0,0.0,-0.398,13.198,0.00,0.00,779.7,779.7,503.6,0,0.0,1.8,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.7500,10218,0.0,0.0,-0.398,13.198,0.00,0.00,779.7,779.7,503.4,0,0.0,1.7,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.8000,10268,0.0,0.0,-0.398,13.198,0.00,0.00,779.7,779.7,503.4,0,0.0,1.7,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.8500,10318,0.0,0.0,-0.391,13.198,0.00,0.00,782.2,782.2,503.4,0,0.0,1.7,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.9000,10368,0.0,0.0,-0.391,13.198,0.00,0.00,782.2,782.2,502.0,0,0.0,1.0,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
1.9500,10418,0.0,0.0,-0.391,13.198,0.00,0.00,782.2,782.2,502.0,0,0.0,1.0,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.0000,10468,0.0,0.0,-0.125,13.198,0.00,0.00,774.7,774.7,502.0,0,0.0,1.0,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.0500,10518,0.0,0.0,-0.125,13.198,0.00,0.00,774.7,774.7,502.0,0,0.0,1.0,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.1000,10568,0.0,0.0,-0.125,13.198,0.00,0.00,774.7,774.7,502.9,0,0.0,1.4,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.1500,10618,0.0,0.0,-0.125,13.198,0.00,0.00,774.7,774.7,502.9,0,0.0,1.4,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.2000,10668,0.0,0.0,0.096,13.198,0.00,0.00,774.1,774.1,502.9,0,0.0,1.4,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.2500,10718,0.0,0.0,0.096,13.198,0.00,0.00,774.1,774.1,503.1,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.3000,10768,0.0,0.0,0.096,13.198,0.00,0.00,774.1,774.1,503.1,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.3500,10818,0.0,0.0,0.266,13.198,0.00,0.00,777.8,777.8,503.1,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.4000,10868,0.0,0.0,0.266,13.198,0.00,0.00,777.8,777.8,501.9,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.4500,10918,0.0,0.0,0.266,13.198,0.00,0.00,777.8,777.8,501.9,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.5000,10968,0.0,0.0,0.428,13.198,0.00,0.00,779.1,779.1,501.9,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.5500,11018,0.0,0.0,0.428,13.198,0.00,0.00,779.1,779.1,502.3,0,0.0,1.1,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.6000,11068,0.0,0.0,0.428,13.198,0.00,0.00,779.1,779.1,502.3,0,0.0,1.1,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.6500,11118,0.0,0.0,0.612,13.198,0.00,0.00,788.4,788.4,502.3,0,0.0,1.1,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.7000,11168,0.0,0.0,0.612,13.198,0.00,0.00,788.4,788.4,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.7500,11218,0.0,0.0,0.612,13.198,0.00,0.00,788.4,788.4,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.8000,11268,0.0,0.0,0.863,13.198,0.00,0.00,789.1,789.1,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.8500,11318,0.0,0.0,0.863,13.198,0.00,0.00,789.1,789.1,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.9000,11368,0.0,0.0,0.863,13.198,0.00,0.00,789.1,789.1,503.5,0,0.0,1.8,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
2.9500,11418,0.0,0.0,0.863,13.198,0.00,0.00,789.1,789.1,503.5,0,0.0,1.8,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.0000,11468,0.0,0.0,1.143,13.198,0.00,0.00,787.8,787.8,503.5,0,0.0,1.8,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.0500,11518,0.0,0.0,1.143,13.198,0.00,0.00,787.8,787.8,501.1,0,0.0,0.6,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.1000,11568,0.0,0.0,1.143,13.198,0.00,0.00,787.8,787.8,501.1,0,0.0,0.6,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.1500,11618,0.0,0.0,1.033,13.198,0.00,0.00,770.0,770.0,501.1,0,0.0,0.6,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.2000,11668,0.0,0.0,1.033,13.198,0.00,0.00,770.0,770.0,502.3,0,0.0,1.1,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.2500,11718,0.0,0.0,1.033,13.198,0.00,0.00,770.0,770.0,502.3,0,0.0,1.1,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.3000,11768,0.0,0.0,0.833,13.198,0.00,0.00,770.6,770.6,502.3,0,0.0,1.1,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.3500,11818,0.0,0.0,0.833,13.198,0.00,0.00,770.6,770.6,503.2,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.4000,11868,0.0,0.0,0.833,13.198,0.00,0.00,770.6,770.6,503.2,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.4500,11918,0.0,0.0,0.487,13.198,0.00,0.00,766.6,766.6,503.2,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.5000,11968,0.0,0.0,0.487,13.198,0.00,0.00,766.6,766.6,503.2,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.5500,12018,0.0,0.0,0.487,13.198,0.00,0.00,766.6,766.6,502.6,0,0.0,1.3,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.6000,12068,0.0,0.0,0.487,13.198,0.00,0.00,766.6,766.6,502.6,0,0.0,1.3,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.6500,12118,0.0,0.0,0.347,13.198,0.00,0.00,768.4,768.4,502.6,0,0.0,1.3,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.7000,12168,0.0,0.0,0.347,13.198,0.00,0.00,768.4,768.4,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.7500,12218,0.0,0.0,0.347,13.198,0.00,0.00,768.4,768.4,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.8000,12268,0.0,0.0,0.391,13.198,0.00,0.00,775.9,775.9,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.8500,12318,0.0,0.0,0.391,13.198,0.00,0.00,775.9,775.9,502.6,0,0.0,1.3,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.9000,12368,0.0,0.0,0.391,13.198,0.00,0.00,775.9,775.9,502.6,0,0.0,1.3,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
3.9500,12418,0.0,0.0,0.302,13.198,0.00,0.00,774.1,774.1,502.6,0,0.0,1.3,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.0000,12468,0.0,0.0,0.302,13.198,0.00,0.00,774.1,774.1,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.0500,12518,0.0,0.0,0.302,13.198,0.00,0.00,774.1,774.1,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.1000,12568,0.0,0.0,0.192,13.198,0.00,0.00,774.1,774.1,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.1500,12618,0.0,0.0,0.192,13.198,0.00,0.00,774.1,774.1,503.1,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.2000,12668,0.0,0.0,0.192,13.198,0.00,0.00,774.1,774.1,503.1,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.2500,12718,0.0,0.0,-0.177,13.198,0.00,0.00,771.6,771.6,503.1,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.3000,12768,0.0,0.0,-0.177,13.198,0.00,0.00,771.6,771.6,503.1,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.3500,12818,0.0,0.0,-0.177,13.198,0.00,0.00,771.6,771.6,502.8,0,0.0,1.4,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.4000,12868,0.0,0.0,-0.177,13.198,0.00,0.00,771.6,771.6,502.8,0,0.0,1.4,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.4500,12918,0.0,0.0,-0.376,13.198,0.00,0.00,780.3,780.3,502.8,0,0.0,1.4,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.5000,12968,0.0,0.0,-0.376,13.198,0.00,0.00,780.3,780.3,502.8,0,0.0,1.4,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.5500,13018,0.0,0.0,-0.376,13.198,0.00,0.00,780.3,780.3,502.8,0,0.0,1.4,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.6000,13068,0.0,0.0,-0.494,13.198,0.00,0.00,782.5,782.5,502.8,0,0.0,1.4,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.6500,13118,0.0,0.0,-0.494,13.198,0.00,0.00,782.5,782.5,502.1,0,0.0,1.1,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.7000,13168,0.0,0.0,-0.494,13.198,0.00,0.00,782.5,782.5,502.1,0,0.0,1.1,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.7500,13218,0.0,0.0,-0.207,13.198,0.00,0.00,782.8,782.8,502.1,0,0.0,1.1,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.8000,13268,0.0,0.0,-0.207,13.198,0.00,0.00,782.8,782.8,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.8500,13318,0.0,0.0,-0.207,13.198,0.00,0.00,782.8,782.8,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.9000,13368,0.0,0.0,0.096,13.198,0.00,0.00,784.4,784.4,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
4.9500,13418,0.0,0.0,0.096,13.198,0.00,0.00,784.4,784.4,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
5.0000,13468,0.0,0.0,0.096,13.198,0.00,0.00,784.4,784.4,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
5.0500,13518,0.0,0.0,0.096,13.198,0.00,0.00,784.4,784.4,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
5.1000,13568,0.0,0.0,0.066,13.198,0.00,0.00,765.3,765.3,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
5.1500,13618,0.0,0.0,0.066,13.198,0.00,0.00,765.3,765.3,502.4,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
5.2000,13668,0.0,0.0,0.066,13.198,0.00,0.00,765.3,765.3,502.4,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
5.2500,13718,0.0,0.0,-0.015,13.198,0.00,0.00,764.7,764.7,502.4,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
5.3000,13768,0.0,0.0,-0.015,13.198,0.00,0.00,764.7,764.7,502.1,0,0.0,1.1,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
5.3500,13818,0.0,0.0,-0.015,13.198,0.00,0.00,764.7,764.7,502.1,0,0.0,1.1,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
5.4000,13868,0.0,0.0,-0.221,13.198,0.00,0.00,766.6,766.6,502.1,0,0.0,1.1,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
5.4500,13918,0.0,0.0,-0.221,13.198,0.00,0.00,766.6,766.6,502.9,0,0.0,1.4,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
5.5000,13968,0.0,0.0,-0.221,13.198,0.00,0.00,766.6,766.6,502.9,0,0.0,1.4,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
5.5500,14018,0.0,0.0,-0.332,13.198,0.00,0.00,769.1,769.1,502.9,0,0.0,1.4,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
5.6000,14068,0.0,0.0,-0.332,13.198,0.00,0.00,769.1,769.1,501.9,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
5.6500,14118,0.0,0.0,-0.332,13.198,0.00,0.00,769.1,769.1,501.9,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
5.7000,14168,0.0,0.0,0.243,13.198,0.00,0.00,800.0,800.0,501.9,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,0,0,0.0,0.0
5.7500,14218,0.0,0.0,0.243,13.198,0.00,0.00,800.0,800.0,501.9,0,0.0,0.9,IDLE,0.00,0.00,0.00,0,0.0,1,0,0.0,0.0
5.8000,14268,0.0,0.0,0.243,13.198,0.00,0.00,800.0,800.0,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,1,0,0.0,0.0
5.8500,14318,0.0,0.0,0.243,13.198,0.00,0.00,800.0,800.0,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,1,0,0.0,0.0
5.9000,14368,0.0,0.0,-0.302,13.198,0.00,0.00,746.9,746.9,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,1,0,0.0,0.0
5.9500,14418,0.0,0.0,-0.302,13.198,0.00,0.00,746.9,746.9,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,2,0,0.0,0.0
6.0000,14468,0.0,0.0,-0.302,13.198,0.00,0.00,746.9,746.9,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,2,0,0.0,0.0
6.0500,14518,0.0,0.0,-0.384,13.198,0.00,0.00,776.9,776.9,502.5,0,0.0,1.2,IDLE,0.00,0.00,0.00,0,0.0,2,0,0.0,0.0
6.1000,14568,0.0,0.0,-0.384,13.198,0.00,0.00,776.9,776.9,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,3,0,0.0,0.0
6.1500,14618,0.0,0.0,-0.384,13.198,0.00,0.00,776.9,776.9,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,3,0,0.0,0.0
6.2000,14668,0.0,0.0,-3.076,13.198,0.00,0.00,660.6,660.6,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,3,0,0.0,0.0
6.2500,14718,0.0,0.0,-3.076,13.198,0.00,0.00,660.6,660.6,503.2,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,4,0,0.0,0.0
6.3000,14768,0.0,0.0,-3.076,13.198,0.00,0.00,660.6,660.6,503.2,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,5,0,0.0,0.0
6.3500,14818,0.0,0.0,5.960,13.198,0.00,0.00,1191.2,1191.2,503.2,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,7,0,0.0,0.0
6.4000,14868,0.0,0.0,5.960,13.198,0.00,0.00,1191.2,1191.2,503.2,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,9,0,0.0,0.0
6.4500,14918,0.0,0.0,5.960,13.198,0.00,0.00,1191.2,1191.2,503.1,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,11,0,0.0,848.6
6.5000,14968,0.0,911.0,5.960,13.198,1.03,2.29,1191.2,1191.2,503.1,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,11,0,911.0,922.2
6.5500,15018,0.0,911.0,6.815,13.198,1.18,2.29,823.1,823.1,503.1,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,11,0,911.0,928.1
6.6000,15068,0.0,950.6,6.815,13.198,1.23,2.39,823.1,823.1,503.4,0,0.0,1.7,IDLE,0.00,0.00,0.00,0,0.0,11,0,950.6,962.4
6.6500,15118,0.0,950.6,6.815,13.198,1.23,2.39,823.1,823.1,503.4,0,0.0,1.7,IDLE,0.00,0.00,0.00,0,0.0,12,0,950.6,972.6
6.7000,15168,0.0,949.8,10.901,13.198,1.97,2.39,949.7,949.7,503.4,0,0.0,1.7,IDLE,0.00,0.00,0.00,0,0.0,12,0,949.8,934.9
6.7500,15218,0.0,949.8,10.901,13.198,1.97,2.39,949.7,949.7,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,12,0,949.8,893.2
6.8000,15268,0.0,867.6,10.901,13.198,1.80,2.18,949.7,949.7,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,12,0,867.6,858.5
6.8500,15318,0.0,867.6,7.029,13.198,1.16,2.18,590.0,590.0,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,13,0,867.6,847.9
6.9000,15368,0.0,828.1,7.029,13.198,1.11,2.08,590.0,590.0,503.5,0,0.0,1.8,IDLE,0.00,0.00,0.00,0,0.0,13,0,828.1,821.3
6.9500,15418,0.0,828.1,7.029,13.198,1.11,2.08,590.0,590.0,503.5,0,0.0,1.8,IDLE,0.00,0.00,0.00,0,0.0,14,0,828.1,802.3
7.0000,15468,0.0,828.1,6.196,13.198,0.98,2.08,728.8,728.8,503.5,0,0.0,1.8,IDLE,0.00,0.00,0.00,0,0.0,16,0,828.1,802.3
7.0500,15518,0.0,828.1,6.196,13.198,0.98,2.08,728.8,728.8,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,17,0,828.1,802.3
7.1000,15568,0.0,828.1,6.196,13.198,0.98,2.08,728.8,728.8,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,19,0,828.1,802.3
7.1500,15618,0.0,828.1,5.650,13.198,0.89,2.08,744.4,744.4,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,21,0,828.1,802.3
7.2000,15668,0.0,828.1,5.650,13.198,0.89,2.08,744.4,744.4,503.0,0,0.0,1.5,IDLE,0.00,0.00,0.00,0,0.0,22,0,828.1,802.3
7.2500,15718,0.0,828.1,5.650,13.198,0.89,2.08,744.4,744.4,503.5,0,0.0,1.8,IDLE,0.00,0.00,0.00,0,0.0,24,0,828.1,802.3
7.3000,15768,0.0,828.1,5.650,13.198,0.89,2.08,744.4,744.4,503.5,0,0.0,1.8,IDLE,0.00,0.00,0.00,0,0.0,26,0,828.1,802.3
7.3500,15818,0.0,828.1,5.406,13.198,0.85,2.08,789.1,789.1,503.5,0,0.0,1.8,IDLE,0.00,0.00,0.00,0,0.0,27,0,828.1,802.3
7.4000,15868,0.0,828.1,5.406,13.198,0.85,2.08,789.1,789.1,503.6,0,0.0,1.8,IDLE,0.00,0.00,0.00,0,0.0,29,0,828.1,802.3
7.4500,15918,0.0,828.1,5.406,13.198,0.85,2.08,789.1,789.1,503.6,0,0.0,1.8,IDLE,0.00,0.00,0.00,0,0.0,31,0,828.1,802.3
7.5000,15968,0.0,828.1,5.369,13.198,0.85,2.08,745.3,745.3,503.6,0,0.0,1.8,IDLE,0.00,0.00,0.00,0,0.0,33,0,828.1,802.3
7.5500,16018,0.0,828.1,5.369,13.198,0.85,2.08,745.3,745.3,503.2,0,0.0,1.6,IDLE,0.00,0.00,0.00,0,0.0,35,0,828.1,802.3
